study_hours,attendance,sleep_hours,internet_usage,number_of_subjects,average_subject_score,highest_subject_score,lowest_subject_score,score_consistency,previous_overall_score,exam_score,performance_level,attendance_status
9.5,93,8.0,1.1,7,89.71,95.0,85.0,3.69,80.6,97.83,Excellent,Eligible
9.4,92,7.3,1.8,4,91.75,97.0,87.0,3.96,96.19,100.0,Excellent,Eligible
9.0,94,7.8,0.8,6,91.5,97.0,86.0,4.11,83.89,100.0,Excellent,Eligible
5.6,79,7.1,2.2,6,79.0,87.0,72.0,5.42,76.69,81.11,Good,Eligible
3.4,51,5.6,6.1,4,44.5,61.0,31.0,12.84,46.73,34.78,Needs Improvement,Shortage
5.9,81,7.7,2.9,8,78.5,88.0,70.0,5.36,80.09,82.27,Good,Eligible
8.8,90,7.2,1.8,3,93.67,100.0,87.0,5.31,98.21,100.0,Excellent,Eligible
3.3,71,7.3,4.8,4,66.5,78.0,50.0,11.35,75.01,64.45,Average,Shortage
3.3,60,5.9,7.2,6,47.33,62.0,30.0,9.66,54.92,44.74,Needs Improvement,Shortage
7.5,99,7.4,1.9,4,92.0,100.0,87.0,4.95,83.1,98.42,Excellent,Eligible
3.3,70,6.0,4.5,6,67.0,78.0,52.0,8.33,62.1,57.0,Average,Shortage
4.1,77,6.7,4.6,3,61.67,74.0,54.0,8.81,58.07,61.01,Average,Eligible
9.9,99,8.0,1.6,5,91.0,95.0,85.0,3.41,91.87,100.0,Excellent,Eligible
8.8,95,7.2,0.8,7,92.43,98.0,86.0,4.24,84.64,100.0,Excellent,Eligible
9.0,100,7.5,2.4,8,89.5,95.0,85.0,3.61,82.6,98.29,Excellent,Eligible
3.0,72,6.9,3.4,7,64.14,78.0,50.0,10.96,54.79,55.16,Average,Shortage
1.8,55,5.3,7.5,5,48.8,57.0,40.0,6.34,44.29,36.09,Needs Improvement,Shortage
3.7,64,5.6,3.2,8,64.38,74.0,51.0,7.6,63.66,58.8,Average,Shortage
7.7,95,8.4,1.9,4,89.75,97.0,85.0,4.55,85.72,99.09,Excellent,Eligible
4.4,64,6.4,5.5,8,67.25,77.0,51.0,8.69,73.35,63.91,Average,Shortage
5.9,85,6.6,3.2,4,78.5,84.0,73.0,5.02,88.23,85.07,Excellent,Eligible
3.9,73,7.4,4.4,3,61.0,78.0,51.0,12.08,70.04,58.57,Average,Shortage
5.6,79,6.8,2.4,6,80.83,89.0,72.0,6.96,88.94,83.76,Good,Eligible
2.2,56,5.5,6.3,8,48.38,63.0,34.0,8.12,55.66,39.82,Needs Improvement,Shortage
3.7,82,6.4,5.3,6,60.0,68.0,54.0,5.03,59.87,58.71,Average,Eligible
8.3,96,8.4,1.0,7,93.29,99.0,85.0,4.74,88.06,100.0,Excellent,Eligible
7.6,97,7.7,0.8,7,93.43,99.0,86.0,4.24,99.4,100.0,Excellent,Eligible
3.1,66,6.3,6.5,8,48.88,62.0,37.0,8.19,41.32,43.26,Needs Improvement,Shortage
3.0,82,6.0,4.8,4,72.75,78.0,64.0,5.54,71.67,72.58,Good,Eligible
4.0,75,6.1,5.9,6,65.83,77.0,50.0,10.38,71.07,67.32,Average,Eligible
4.7,81,6.4,5.8,6,58.5,74.0,50.0,7.74,59.13,59.76,Average,Eligible
6.5,77,6.7,2.4,6,81.0,89.0,72.0,6.06,79.13,88.11,Excellent,Eligible
1.3,30,4.0,9.6,6,28.5,44.0,17.0,9.54,33.4,14.17,Needs Improvement,Shortage
3.4,69,4.7,5.0,4,37.0,40.0,31.0,3.67,33.9,27.88,Needs Improvement,Shortage
5.2,79,7.1,3.1,4,82.25,87.0,73.0,5.54,79.65,87.1,Excellent,Eligible
4.2,60,6.5,3.4,5,58.8,67.0,51.0,5.81,62.08,56.83,Average,Shortage
3.3,62,6.6,4.5,6,67.5,78.0,55.0,8.42,66.43,63.18,Average,Shortage
0.9,28,4.0,7.2,8,26.5,45.0,15.0,9.26,21.73,7.79,Needs Improvement,Shortage
1.8,44,4.3,7.0,6,31.17,38.0,20.0,5.64,31.07,16.0,Needs Improvement,Shortage
3.4,61,6.4,4.3,5,73.6,78.0,69.0,3.44,76.0,69.44,Average,Shortage
1.9,50,5.4,5.5,8,46.0,63.0,30.0,10.78,38.06,30.27,Needs Improvement,Shortage
4.2,77,5.7,4.5,5,65.4,76.0,55.0,6.83,72.52,70.7,Good,Eligible
10.0,95,7.9,1.1,6,94.83,100.0,87.0,3.98,100.0,100.0,Excellent,Eligible
3.3,72,7.0,4.6,4,72.5,77.0,65.0,4.5,71.85,68.34,Average,Shortage
4.1,70,7.2,4.4,6,65.5,78.0,53.0,8.18,68.35,65.98,Average,Shortage
2.6,57,5.9,6.3,5,43.2,63.0,36.0,10.21,52.72,37.29,Needs Improvement,Shortage
3.6,66,6.9,3.6,3,65.33,74.0,55.0,7.85,58.45,58.39,Average,Shortage
7.5,92,8.5,0.6,3,89.33,93.0,85.0,3.3,97.88,98.92,Excellent,Eligible
4.1,73,5.6,5.5,5,63.8,77.0,55.0,8.28,67.66,63.34,Average,Shortage
9.5,91,7.5,2.3,7,92.14,99.0,85.0,4.79,100.0,100.0,Excellent,Eligible
5.2,84,6.8,2.7,4,86.5,90.0,84.0,2.29,82.41,84.73,Good,Eligible
3.8,61,7.1,3.3,6,68.33,77.0,63.0,4.57,61.86,59.99,Average,Shortage
3.1,80,6.9,3.4,3,67.67,76.0,61.0,6.24,76.07,68.62,Average,Eligible
10.0,100,7.7,0.8,7,93.71,98.0,85.0,4.3,89.13,100.0,Excellent,Eligible
1.7,58,5.3,6.9,4,46.5,60.0,38.0,9.21,38.47,33.02,Needs Improvement,Shortage
4.8,71,7.0,5.1,8,61.88,72.0,50.0,6.9,58.37,59.54,Average,Shortage
7.9,98,7.4,1.7,3,94.33,99.0,89.0,4.11,88.06,100.0,Excellent,Eligible
1.0,25,4.6,7.6,5,31.8,41.0,25.0,5.31,38.18,16.41,Needs Improvement,Shortage
4.6,70,6.9,4.8,6,62.5,75.0,50.0,9.43,55.82,55.89,Average,Shortage
6.2,78,6.7,2.2,4,81.0,91.0,72.0,6.82,74.58,82.47,Good,Eligible
7.7,95,8.3,2.4,7,94.14,100.0,85.0,5.44,99.09,100.0,Excellent,Eligible
6.0,88,7.6,3.6,6,86.33,92.0,79.0,4.11,77.25,93.44,Excellent,Eligible
8.6,96,8.0,2.4,4,88.25,90.0,87.0,1.3,80.97,99.36,Excellent,Eligible
5.0,88,7.6,2.0,4,75.25,81.0,70.0,3.96,68.49,79.52,Good,Eligible
4.1,77,7.5,4.7,3,58.67,63.0,54.0,3.68,64.13,63.78,Average,Eligible
5.8,85,7.3,3.6,7,84.43,91.0,77.0,4.62,91.33,90.16,Excellent,Eligible
5.6,83,7.8,3.5,3,80.67,85.0,78.0,3.09,81.26,84.33,Good,Eligible
2.4,68,6.2,6.4,5,47.4,62.0,30.0,12.55,38.94,41.3,Needs Improvement,Shortage
3.2,54,4.9,7.4,6,44.17,62.0,30.0,10.67,35.55,28.17,Needs Improvement,Shortage
4.1,75,6.0,4.9,6,60.0,69.0,50.0,7.81,57.54,62.53,Average,Eligible
9.6,96,7.3,1.6,6,90.67,94.0,86.0,2.87,84.05,100.0,Excellent,Eligible
1.1,44,5.3,8.5,6,31.83,42.0,18.0,9.55,34.18,14.93,Needs Improvement,Shortage
3.3,47,6.5,7.5,8,46.62,63.0,31.0,9.1,52.08,39.48,Needs Improvement,Shortage
3.5,42,6.4,7.4,5,45.8,56.0,36.0,7.76,48.8,40.59,Needs Improvement,Shortage
3.8,67,7.2,3.8,3,74.0,78.0,68.0,4.32,75.45,69.84,Average,Shortage
5.8,86,7.7,3.7,4,82.0,88.0,75.0,5.61,81.1,88.71,Excellent,Eligible
3.1,42,4.6,7.0,7,46.29,59.0,37.0,6.9,42.81,33.46,Needs Improvement,Shortage
4.6,70,6.5,5.2,8,64.5,76.0,57.0,6.34,61.9,60.3,Average,Shortage
3.1,74,5.6,3.2,5,65.4,75.0,52.0,9.48,67.98,59.34,Average,Shortage
1.8,28,3.6,8.2,6,31.33,45.0,20.0,9.5,25.08,9.12,Needs Improvement,Shortage
7.7,89,7.4,1.9,4,91.5,96.0,87.0,3.35,91.91,100.0,Excellent,Eligible
7.4,89,7.4,0.7,6,92.17,97.0,87.0,3.13,82.57,99.24,Excellent,Eligible
7.3,93,7.3,1.0,7,95.14,100.0,85.0,5.62,100.0,100.0,Excellent,Eligible
6.1,90,7.9,2.4,8,75.0,89.0,72.0,5.5,68.32,80.84,Good,Eligible
2.5,53,6.3,5.3,5,50.0,62.0,32.0,10.81,45.81,38.41,Needs Improvement,Shortage
7.4,90,7.5,1.3,8,93.5,99.0,88.0,4.21,97.79,100.0,Excellent,Eligible
6.9,88,7.5,2.6,3,78.67,83.0,73.0,4.19,74.1,85.46,Excellent,Eligible
5.6,87,7.0,3.6,3,82.67,92.0,73.0,7.76,82.31,86.2,Excellent,Eligible
4.4,60,6.2,3.7,3,69.0,76.0,62.0,5.72,74.57,68.46,Average,Shortage
5.9,77,7.9,3.4,8,76.75,82.0,70.0,4.12,77.63,80.92,Good,Eligible
1.2,20,3.9,9.4,3,38.67,41.0,36.0,2.05,40.03,19.78,Needs Improvement,Shortage
2.9,46,4.8,5.8,6,45.5,58.0,32.0,9.03,49.84,33.78,Needs Improvement,Shortage
3.3,82,7.3,5.2,5,65.0,75.0,51.0,9.14,67.59,65.59,Average,Eligible
2.1,69,4.9,7.0,3,46.67,60.0,35.0,10.27,51.94,38.77,Needs Improvement,Shortage
6.8,85,6.9,2.9,7,78.43,90.0,70.0,7.29,75.78,84.89,Good,Eligible
6.7,75,7.1,2.1,3,84.67,92.0,79.0,5.44,76.86,87.33,Excellent,Eligible
6.5,75,6.7,3.5,3,90.0,91.0,89.0,0.82,88.48,93.69,Excellent,Eligible
5.3,85,7.6,2.3,6,85.0,90.0,80.0,3.56,76.96,88.69,Excellent,Eligible
9.7,99,8.3,2.0,4,95.5,98.0,90.0,3.2,99.32,100.0,Excellent,Eligible
4.5,80,7.0,3.7,5,63.6,74.0,50.0,7.81,56.25,64.93,Average,Eligible
3.3,71,6.7,5.4,6,69.17,75.0,66.0,3.13,78.52,67.75,Average,Shortage
3.1,60,6.8,5.7,8,62.62,78.0,50.0,8.21,56.34,54.35,Average,Shortage
3.1,61,6.1,6.5,5,55.4,63.0,48.0,6.12,47.12,43.83,Needs Improvement,Shortage
6.8,89,7.7,2.2,3,78.67,87.0,71.0,6.55,81.52,87.56,Excellent,Eligible
2.6,58,6.3,8.0,7,43.0,59.0,31.0,9.46,41.71,28.79,Needs Improvement,Shortage
3.2,76,7.1,4.2,6,64.83,74.0,55.0,7.1,66.56,67.99,Average,Eligible
6.8,75,7.3,2.4,8,81.25,92.0,73.0,6.28,83.04,90.57,Excellent,Eligible
1.8,54,6.2,7.8,7,51.86,64.0,31.0,10.89,42.38,34.43,Needs Improvement,Shortage
5.2,86,7.8,3.7,3,75.67,79.0,71.0,3.4,70.49,80.4,Good,Eligible
8.9,100,8.1,2.2,5,95.2,99.0,89.0,3.71,95.26,100.0,Excellent,Eligible
2.8,59,5.1,5.7,3,50.33,61.0,30.0,14.38,51.68,42.6,Needs Improvement,Shortage
7.5,100,7.9,2.1,8,95.0,100.0,87.0,4.8,91.46,100.0,Excellent,Eligible
3.4,63,6.2,5.9,4,54.75,58.0,51.0,2.49,61.34,50.7,Average,Shortage
3.4,41,5.8,5.4,6,41.67,56.0,31.0,8.38,39.0,27.83,Needs Improvement,Shortage
2.8,49,5.3,7.3,3,47.33,57.0,35.0,9.18,45.42,38.9,Needs Improvement,Shortage
3.7,69,6.8,5.8,7,61.86,73.0,52.0,7.34,60.7,56.58,Average,Shortage
5.2,79,6.7,3.2,4,82.0,90.0,73.0,6.12,76.69,81.47,Good,Eligible
1.6,45,5.8,5.5,7,46.43,64.0,33.0,10.99,51.29,32.74,Needs Improvement,Shortage
4.0,61,5.6,5.0,8,63.88,76.0,53.0,7.04,56.53,61.88,Average,Shortage
9.7,88,7.2,0.7,7,91.0,98.0,86.0,4.34,94.77,100.0,Excellent,Eligible
3.7,77,5.7,5.8,4,68.25,76.0,55.0,8.2,75.09,68.79,Average,Eligible
2.5,63,4.5,6.8,4,43.25,52.0,30.0,8.47,41.06,34.41,Needs Improvement,Shortage
1.7,45,3.5,7.3,7,31.14,45.0,19.0,10.92,33.95,15.4,Needs Improvement,Shortage
3.7,78,5.5,5.2,4,66.0,72.0,50.0,9.25,57.38,63.58,Average,Eligible
6.2,88,7.3,2.2,7,83.0,92.0,71.0,6.93,73.68,89.07,Excellent,Eligible
5.9,82,7.1,2.6,4,81.5,88.0,75.0,4.61,76.59,83.07,Good,Eligible
5.1,88,6.6,2.2,6,80.17,90.0,72.0,6.96,85.04,84.97,Good,Eligible
4.0,63,6.9,5.1,8,67.75,78.0,59.0,6.38,61.74,61.36,Average,Shortage
4.8,76,6.7,3.0,6,64.5,74.0,50.0,8.16,72.29,68.49,Average,Eligible
3.4,62,6.8,4.1,5,62.6,71.0,50.0,9.13,70.01,60.95,Average,Shortage
4.9,80,6.8,3.8,5,60.0,72.0,50.0,7.07,58.96,63.32,Average,Eligible
5.0,88,6.5,2.1,4,84.0,89.0,80.0,3.67,80.7,87.88,Excellent,Eligible
5.9,77,7.3,2.2,4,85.75,91.0,79.0,4.97,84.35,90.07,Excellent,Eligible
7.3,96,7.7,2.3,7,89.29,97.0,85.0,4.03,95.89,100.0,Excellent,Eligible
1.7,66,5.8,7.2,5,46.8,64.0,30.0,14.05,40.7,38.87,Needs Improvement,Shortage
9.4,100,8.1,1.5,4,92.0,99.0,85.0,4.95,95.34,100.0,Excellent,Eligible
4.3,67,6.3,3.9,5,65.0,71.0,58.0,4.2,62.3,61.73,Average,Shortage
2.6,46,5.2,6.2,8,48.12,62.0,33.0,10.6,42.42,37.8,Needs Improvement,Shortage
2.4,58,4.5,6.2,5,56.6,63.0,48.0,7.03,65.29,45.44,Needs Improvement,Shortage
3.4,63,5.5,3.0,4,67.75,75.0,54.0,8.23,76.98,64.49,Average,Shortage
9.6,100,7.5,0.8,7,88.86,94.0,86.0,2.85,90.38,100.0,Excellent,Eligible
5.8,80,7.2,3.8,8,83.25,92.0,71.0,5.76,75.0,84.89,Good,Eligible
2.6,65,6.1,6.3,4,39.0,50.0,30.0,7.68,32.68,33.8,Needs Improvement,Shortage
4.9,70,6.2,3.1,4,68.25,78.0,62.0,6.42,76.85,68.35,Average,Shortage
2.3,69,6.0,5.7,4,52.5,61.0,33.0,11.41,47.59,43.82,Needs Improvement,Shortage
4.1,67,5.7,3.8,5,65.4,71.0,55.0,5.99,73.61,64.17,Average,Shortage
1.3,23,3.9,9.8,5,36.0,44.0,23.0,7.24,33.37,19.06,Needs Improvement,Shortage
8.5,90,7.0,2.1,7,93.0,99.0,86.0,5.15,97.13,100.0,Excellent,Eligible
3.2,64,7.0,5.1,7,68.29,75.0,55.0,7.28,59.52,61.26,Average,Shortage
0.5,20,4.3,8.5,7,28.43,44.0,17.0,8.78,28.25,8.26,Needs Improvement,Shortage
9.4,94,7.8,2.0,6,92.83,95.0,89.0,2.03,87.77,100.0,Excellent,Eligible
6.8,78,7.3,3.6,5,88.4,92.0,80.0,4.59,80.11,89.54,Excellent,Eligible
3.1,66,4.8,5.0,5,50.0,59.0,36.0,8.2,56.22,39.94,Needs Improvement,Shortage
6.8,86,7.2,3.5,6,83.5,90.0,72.0,6.58,90.02,91.66,Excellent,Eligible
3.2,80,6.6,5.4,8,62.5,74.0,52.0,6.93,55.06,60.26,Average,Eligible
3.4,66,6.3,3.1,8,66.62,78.0,56.0,7.52,60.34,60.72,Average,Shortage
3.6,72,6.1,4.2,4,59.0,74.0,52.0,8.86,49.29,48.35,Needs Improvement,Shortage
1.8,62,5.1,7.1,4,43.5,59.0,33.0,9.53,43.79,34.4,Needs Improvement,Shortage
2.9,70,5.0,6.8,5,51.2,62.0,30.0,11.44,48.34,43.76,Needs Improvement,Shortage
3.4,63,7.0,3.6,4,64.75,74.0,59.0,5.97,65.36,62.72,Average,Shortage
5.8,78,7.3,2.4,5,84.8,92.0,78.0,5.27,87.34,88.92,Excellent,Eligible
8.6,93,8.4,1.1,3,93.33,100.0,86.0,5.73,97.94,100.0,Excellent,Eligible
7.4,99,7.7,2.4,7,92.86,100.0,86.0,5.08,100.0,100.0,Excellent,Eligible
9.3,98,8.1,0.7,3,89.67,96.0,85.0,4.64,88.63,98.5,Excellent,Eligible
3.8,82,6.7,4.9,6,64.5,78.0,50.0,11.72,73.59,66.62,Average,Eligible
3.9,64,7.1,4.1,3,61.33,77.0,51.0,11.26,66.0,59.85,Average,Shortage
6.7,77,7.3,2.1,4,82.0,92.0,70.0,7.87,74.69,87.19,Excellent,Eligible
1.2,31,3.5,9.3,8,27.75,36.0,15.0,6.48,25.12,10.76,Needs Improvement,Shortage
1.3,40,4.6,9.3,3,33.33,36.0,31.0,2.05,39.88,17.84,Needs Improvement,Shortage
3.4,66,6.1,4.8,8,61.5,73.0,50.0,7.23,70.74,60.02,Average,Shortage
5.8,86,6.6,3.7,5,83.8,89.0,78.0,4.31,77.87,84.22,Good,Eligible
3.0,69,6.6,3.8,8,60.0,75.0,51.0,7.76,55.85,50.29,Average,Shortage
7.7,98,7.7,2.0,5,91.8,99.0,85.0,5.88,83.79,100.0,Excellent,Eligible
3.5,80,6.7,4.3,6,66.17,77.0,56.0,6.31,63.65,63.63,Average,Eligible
4.3,64,6.4,4.7,4,70.25,77.0,62.0,5.54,62.29,64.86,Average,Shortage
4.4,68,7.2,4.6,4,61.5,72.0,57.0,6.1,70.56,64.4,Average,Shortage
8.3,99,7.6,1.2,3,93.67,98.0,88.0,4.19,97.46,100.0,Excellent,Eligible
3.8,72,6.8,5.6,8,62.5,71.0,57.0,4.47,56.3,57.04,Average,Shortage
6.6,84,7.8,2.5,6,84.33,92.0,71.0,7.54,85.92,90.16,Excellent,Eligible
3.5,72,6.8,5.7,4,61.25,67.0,51.0,6.1,70.99,58.86,Average,Shortage
8.7,97,7.7,1.9,3,96.33,100.0,93.0,2.87,100.0,100.0,Excellent,Eligible
3.6,76,7.3,4.8,5,66.0,74.0,56.0,7.13,60.32,64.99,Average,Eligible
4.0,68,6.5,4.0,8,64.38,75.0,53.0,8.79,71.28,64.91,Average,Shortage
9.4,88,7.6,1.1,7,88.14,93.0,85.0,2.42,85.48,96.22,Excellent,Eligible
6.9,79,7.9,2.7,3,82.33,92.0,76.0,6.94,79.68,89.07,Excellent,Eligible
2.3,68,6.0,6.3,6,47.0,64.0,31.0,12.53,37.16,37.58,Needs Improvement,Shortage
7.7,100,8.2,2.5,8,91.0,98.0,86.0,3.97,82.78,93.9,Excellent,Eligible
7.3,99,7.7,1.5,6,94.67,100.0,91.0,3.35,99.4,100.0,Excellent,Eligible
5.9,87,7.2,2.8,6,83.83,92.0,73.0,6.07,77.89,88.98,Excellent,Eligible
6.2,82,6.9,2.8,5,86.0,90.0,84.0,2.28,80.55,89.28,Excellent,Eligible
4.4,81,6.5,4.6,3,68.0,74.0,61.0,5.35,72.09,72.37,Good,Eligible
4.0,78,6.9,4.4,8,63.5,78.0,51.0,9.76,67.17,65.93,Average,Eligible
6.0,81,6.7,3.9,7,88.43,92.0,85.0,2.19,92.59,93.71,Excellent,Eligible
3.4,70,6.9,4.3,3,58.33,66.0,53.0,5.56,51.4,48.89,Needs Improvement,Shortage
6.6,88,6.9,3.5,7,82.0,92.0,71.0,6.76,81.48,89.0,Excellent,Eligible
3.3,53,6.3,5.0,8,48.75,64.0,35.0,11.41,39.48,34.38,Needs Improvement,Shortage
6.7,77,6.6,3.2,8,82.0,89.0,76.0,4.12,85.44,86.85,Excellent,Eligible
5.4,88,7.3,3.3,6,81.0,88.0,70.0,6.06,79.34,85.83,Excellent,Eligible
6.1,89,7.0,3.8,6,80.83,92.0,72.0,6.44,73.79,87.88,Excellent,Eligible
5.1,86,7.2,2.3,3,85.67,91.0,78.0,5.56,77.45,91.76,Excellent,Eligible
3.8,81,6.4,5.2,3,66.0,76.0,51.0,10.8,70.21,66.52,Average,Eligible
3.6,75,6.9,5.2,4,56.25,60.0,52.0,3.03,46.7,50.95,Average,Eligible
6.0,83,7.6,3.4,8,77.12,88.0,70.0,5.67,80.62,81.07,Good,Eligible
1.7,21,4.7,8.0,6,26.83,33.0,23.0,3.34,23.64,10.82,Needs Improvement,Shortage
4.0,66,6.1,3.3,6,64.17,71.0,54.0,5.87,54.44,59.55,Average,Shortage
2.9,49,6.0,6.0,3,58.33,60.0,56.0,1.7,66.04,51.36,Average,Shortage
1.7,61,4.8,7.4,6,45.83,65.0,31.0,11.5,50.47,35.05,Needs Improvement,Shortage
3.5,80,5.8,3.0,7,60.0,77.0,51.0,9.02,59.44,60.55,Average,Eligible
3.3,61,6.6,4.1,7,65.86,73.0,58.0,5.96,68.45,59.33,Average,Shortage
4.8,60,7.3,3.6,7,61.43,75.0,50.0,10.14,59.73,57.08,Average,Shortage
2.3,61,5.6,7.4,7,55.43,65.0,45.0,6.48,56.77,48.16,Needs Improvement,Shortage
3.0,47,6.3,5.1,5,55.6,65.0,38.0,9.81,48.72,43.12,Needs Improvement,Shortage
6.5,75,6.7,3.7,8,80.62,90.0,71.0,6.91,80.24,85.41,Excellent,Eligible
7.6,96,8.1,2.3,4,90.0,94.0,87.0,2.55,83.89,98.4,Excellent,Eligible
5.0,66,5.6,3.1,8,65.62,76.0,52.0,9.07,71.94,64.58,Average,Shortage
5.8,75,7.0,3.1,7,77.71,87.0,70.0,6.16,79.08,81.18,Good,Eligible
8.7,90,7.9,1.0,5,91.4,94.0,89.0,1.85,84.36,100.0,Excellent,Eligible
8.4,90,8.2,1.0,3,88.0,91.0,86.0,2.16,81.28,98.28,Excellent,Eligible
7.0,95,7.7,1.5,6,94.17,100.0,90.0,3.62,91.0,100.0,Excellent,Eligible
2.3,63,6.0,7.1,7,46.86,65.0,33.0,10.23,38.35,37.1,Needs Improvement,Shortage
2.3,40,5.2,5.3,8,44.88,65.0,31.0,9.43,35.69,34.44,Needs Improvement,Shortage
0.7,25,4.8,8.5,5,30.6,42.0,22.0,7.47,38.74,14.55,Needs Improvement,Shortage
3.4,68,6.6,4.9,4,66.25,77.0,59.0,6.68,67.13,61.16,Average,Shortage
10.0,88,7.2,1.0,4,89.75,94.0,86.0,3.77,96.85,100.0,Excellent,Eligible
9.1,95,8.5,1.0,5,93.0,99.0,88.0,4.56,85.22,100.0,Excellent,Eligible
6.1,78,7.2,3.3,5,83.0,86.0,76.0,3.69,79.77,87.78,Excellent,Eligible
5.0,76,5.8,5.7,6,65.33,78.0,60.0,6.21,74.24,69.25,Average,Eligible
5.4,89,7.7,3.8,8,81.75,92.0,71.0,7.07,73.81,84.52,Good,Eligible
3.4,67,7.3,4.5,3,67.33,73.0,64.0,4.03,69.63,64.84,Average,Shortage
3.3,72,5.6,3.0,4,68.75,73.0,60.0,5.17,71.89,66.32,Average,Shortage
8.1,93,7.6,0.7,5,91.8,96.0,88.0,2.99,99.18,100.0,Excellent,Eligible
4.7,78,7.0,4.0,6,61.0,74.0,52.0,7.33,61.15,65.62,Average,Eligible
5.7,83,7.9,2.4,5,79.0,90.0,70.0,6.69,85.77,85.8,Excellent,Eligible
3.4,58,5.1,5.5,4,52.5,63.0,36.0,10.01,44.08,37.42,Needs Improvement,Shortage
7.4,88,7.5,2.2,8,94.12,100.0,86.0,4.59,100.0,100.0,Excellent,Eligible
2.3,64,5.4,7.5,7,48.86,63.0,36.0,9.76,43.36,42.51,Needs Improvement,Shortage
1.8,68,5.0,7.6,3,52.33,64.0,45.0,8.34,60.58,46.08,Needs Improvement,Shortage
4.4,69,5.6,3.5,3,64.33,76.0,54.0,9.03,64.48,62.18,Average,Shortage
3.9,61,7.2,5.5,6,62.0,76.0,50.0,9.57,69.05,59.11,Average,Shortage
2.0,40,6.1,6.9,7,47.71,65.0,30.0,10.83,41.38,36.92,Needs Improvement,Shortage
4.5,72,7.3,3.2,4,63.0,77.0,51.0,9.35,65.14,64.74,Average,Shortage
3.8,72,5.8,4.5,3,70.67,76.0,65.0,4.5,66.58,64.72,Average,Shortage
5.2,77,6.5,3.8,8,84.62,92.0,78.0,4.47,87.56,88.24,Excellent,Eligible
3.7,67,6.1,3.4,4,58.0,64.0,50.0,5.24,60.26,52.42,Average,Shortage
0.8,24,4.6,10.0,5,29.0,36.0,15.0,7.82,20.35,5.53,Needs Improvement,Shortage
4.9,67,6.4,4.8,6,66.33,77.0,52.0,9.55,63.7,61.99,Average,Shortage
8.0,99,8.4,2.0,4,93.5,98.0,86.0,4.97,95.16,100.0,Excellent,Eligible
9.3,90,7.7,1.7,7,89.86,94.0,85.0,3.52,86.15,100.0,Excellent,Eligible
9.4,100,7.2,1.6,8,93.62,100.0,86.0,5.19,90.07,100.0,Excellent,Eligible
1.8,40,6.3,7.4,7,43.29,54.0,31.0,8.88,39.07,30.34,Needs Improvement,Shortage
5.7,76,6.6,3.2,6,83.0,92.0,77.0,5.2,92.62,88.92,Excellent,Eligible
4.8,67,7.5,5.7,4,63.0,78.0,58.0,8.66,65.64,59.9,Average,Shortage
4.7,80,5.5,5.2,5,68.8,77.0,59.0,7.78,75.02,71.79,Good,Eligible
5.8,75,7.8,2.8,7,79.29,91.0,71.0,6.11,79.94,84.38,Good,Eligible
6.3,77,6.9,3.6,7,85.29,90.0,76.0,4.83,81.55,90.01,Excellent,Eligible
8.2,96,7.4,2.0,4,90.75,96.0,86.0,3.96,88.67,99.6,Excellent,Eligible
6.0,78,7.2,2.5,6,80.33,92.0,70.0,7.67,77.5,85.89,Excellent,Eligible
8.5,89,8.1,1.9,8,92.75,100.0,87.0,4.82,100.0,100.0,Excellent,Eligible
6.5,87,7.1,3.9,4,81.5,89.0,76.0,5.32,87.48,90.4,Excellent,Eligible
5.1,75,6.8,3.8,7,79.29,90.0,72.0,6.98,81.02,82.71,Good,Eligible
3.5,68,6.4,5.5,5,45.8,61.0,33.0,12.17,51.05,41.36,Needs Improvement,Shortage
9.6,93,8.1,0.6,7,94.0,99.0,87.0,4.38,88.24,100.0,Excellent,Eligible
4.8,74,6.7,5.4,7,69.86,78.0,52.0,10.29,69.02,64.23,Average,Shortage
3.3,74,5.7,4.2,8,71.25,77.0,60.0,5.83,78.21,67.67,Average,Shortage
9.7,98,8.2,1.2,4,91.5,96.0,86.0,3.57,100.0,100.0,Excellent,Eligible
8.9,97,7.5,2.0,7,91.29,97.0,85.0,3.81,81.84,100.0,Excellent,Eligible
6.2,79,7.3,2.7,6,85.5,91.0,74.0,6.24,88.27,90.28,Excellent,Eligible
4.4,65,7.1,5.8,3,67.67,72.0,60.0,5.44,69.2,69.7,Average,Shortage
4.1,64,6.2,5.2,6,69.5,78.0,57.0,7.04,71.14,70.9,Good,Shortage
5.8,81,7.5,2.1,5,84.0,89.0,77.0,3.95,75.57,87.33,Excellent,Eligible
7.1,99,8.2,2.1,8,90.88,95.0,85.0,3.52,92.39,96.4,Excellent,Eligible
5.1,82,7.5,2.6,3,77.67,90.0,71.0,8.73,69.2,78.34,Good,Eligible
9.1,91,7.5,1.6,4,90.25,97.0,87.0,3.96,81.41,98.67,Excellent,Eligible
2.1,64,6.1,7.1,5,47.6,65.0,37.0,9.48,39.89,41.38,Needs Improvement,Shortage
5.6,76,7.1,2.7,6,81.33,90.0,70.0,8.22,72.75,84.78,Good,Eligible
5.4,89,6.8,3.3,5,82.6,89.0,70.0,7.03,76.91,83.5,Good,Eligible
7.8,92,7.7,2.1,8,90.75,95.0,85.0,3.07,100.0,100.0,Excellent,Eligible
3.5,81,5.9,3.6,5,65.4,77.0,50.0,9.56,69.39,66.42,Average,Eligible
3.2,66,7.3,3.5,7,65.29,76.0,54.0,7.42,67.51,64.39,Average,Shortage
